codeleccion,deseleccion,coddepartamento,desdepartamento,coddistrito,desdistrito,codzona,deszona,codlocal,deslocal,mesa,tipo,id_credencial
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,34,NORMAL,80004444
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,35,NORMAL,64642160
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,36,NORMAL,47322505
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,37,NORMAL,95627534
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,38,NORMAL,16690267
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,39,NORMAL,12637443
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,40,NORMAL,16777861
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,41,NORMAL,52308448
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,42,NORMAL,30211940
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,43,NORMAL,32687491
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,44,NORMAL,52514365
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,45,NORMAL,91367783
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,46,NORMAL,16496044
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,47,NORMAL,67071242
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,48,NORMAL,58095928
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,49,NORMAL,49504703
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,17,17-LUQUE,362,362-LUQUE - SECCIONAL 4,1,1-COLEGIO NACIONAL GRAL. ELIZARDO AQUINO,50,NORMAL,68694626
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,1,NORMAL,46959567
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,2,NORMAL,89295879
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,3,NORMAL,77779479
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,4,NORMAL,77980132
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,5,NORMAL,27850874
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,6,NORMAL,43118967
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,7,NORMAL,16625491
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,8,NORMAL,37510098
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,9,NORMAL,37423517
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,10,NORMAL,70120328
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,11,NORMAL,55731855
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,12,NORMAL,76183426
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,13,NORMAL,31673060
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,14,NORMAL,14269577
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,15,NORMAL,19465896
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,16,NORMAL,45413089
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,17,NORMAL,99745036
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,18,NORMAL,89481034
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,202,202-MARIANO ROQUE ALONSO,1,1-ESCUELA Nº 403 PROF. QUINTINA PAREDES SILVA,19,NORMAL,12343386
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,1,NORMAL,20257613
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,2,NORMAL,84781583
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,3,NORMAL,58772865
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,4,NORMAL,58272633
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,5,NORMAL,75574421
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,6,NORMAL,75273871
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,7,NORMAL,47168062
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,8,NORMAL,77808406
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,9,NORMAL,99406851
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,10,NORMAL,95817894
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,11,NORMAL,93617067
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,12,NORMAL,82242119
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,13,NORMAL,88293793
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,14,NORMAL,10713009
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,15,NORMAL,94515643
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,16,NORMAL,45514802
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,17,NORMAL,81568889
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,18,NORMAL,19412622
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,19,NORMAL,79164698
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,20,NORMAL,17514544
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,21,NORMAL,92065677
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,22,NORMAL,17442834
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,364,364-MARIANO ROQUE ALONSO SECC. 2,1,1-ESCUELA Nº 240 GRAL. EUGENIO A. GARAY,23,NORMAL,51359390
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,1,NORMAL,82873694
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,2,NORMAL,34310503
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,3,NORMAL,21047439
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,4,NORMAL,61774344
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,5,NORMAL,65625029
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,6,NORMAL,32432529
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,7,NORMAL,41995400
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,8,NORMAL,93711169
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,9,NORMAL,26753657
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,10,NORMAL,51852826
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,11,NORMAL,16868794
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,12,NORMAL,97777335
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,13,NORMAL,44269048
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,14,NORMAL,22233440
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,15,NORMAL,36463942
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,16,NORMAL,55587886
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,17,NORMAL,77386984
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,365,365-MARIANO ROQUE ALONSO  3,1,1-ESCUELA Nº 2657 INMACULADA CONCEPCION,18,NORMAL,23668770
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,366,366-MARIANO ROQUE ALONSO  4,1,1-ESCUELA NACIONAL DEFENSORES DEL CHACO,1,NORMAL,36736035
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,366,366-MARIANO ROQUE ALONSO  4,1,1-ESCUELA NACIONAL DEFENSORES DEL CHACO,2,NORMAL,88867610
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,366,366-MARIANO ROQUE ALONSO  4,1,1-ESCUELA NACIONAL DEFENSORES DEL CHACO,3,NORMAL,25803892
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,366,366-MARIANO ROQUE ALONSO  4,1,1-ESCUELA NACIONAL DEFENSORES DEL CHACO,4,NORMAL,38136526
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,366,366-MARIANO ROQUE ALONSO  4,1,1-ESCUELA NACIONAL DEFENSORES DEL CHACO,5,NORMAL,64635972
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,19,19-MARIANO R. ALONSO,366,366-MARIANO ROQUE ALONSO  4,1,1-ESCUELA NACIONAL DEFENSORES DEL CHACO,6,NORMAL,91246657
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,5,NORMAL,31098280
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,6,NORMAL,36591665
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,7,NORMAL,30594988
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,8,NORMAL,27522736
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,9,NORMAL,78202745
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,10,NORMAL,87755301
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,11,NORMAL,77436104
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,12,NORMAL,40343837
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,13,NORMAL,36731539
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,14,NORMAL,59646924
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,15,NORMAL,64250174
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,16,NORMAL,27021616
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,17,NORMAL,83315419
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,371,371-VILLA ELISA 2,1,1-SECCIONAL COLORADA,18,NORMAL,71607398
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,1,NORMAL,86272084
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,2,NORMAL,33580323
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,3,NORMAL,72374626
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,4,NORMAL,72599722
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,5,NORMAL,61586847
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,6,NORMAL,35304110
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,7,NORMAL,59061564
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,8,NORMAL,19140060
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,9,NORMAL,90917242
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,10,NORMAL,77429378
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,11,NORMAL,35696781
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,12,NORMAL,46117256
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,13,NORMAL,69550724
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,29,29-VILLA ELISA,465,465-VILLA ELISA 3,1,1-ESC. MUNICIPAL Bo.SAN JOSE,14,NORMAL,12405746
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,1,NORMAL,47574311
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,2,NORMAL,90311945
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,3,NORMAL,37753571
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,4,NORMAL,46688057
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,5,NORMAL,97820935
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,6,NORMAL,84918347
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,7,NORMAL,22231065
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,8,NORMAL,40069682
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,9,NORMAL,29199624
195,ASOCIACIÓN NACIONAL REPUBLICANA,11,11-CENTRAL,31,31-VILLETA,262,262-VILLETA,1,1-COLEGIO NACIONAL CARLOS ANTONIO LOPEZ,10,NORMAL,91497997
